Nodo,Degree
100315,0.0008108884
102569,0.0008108884
103150,0.0008108884
103683,0.0008108884
103729,0.0008108884
103898,0.0008108884
105265,0.0008108884
105463,0.0008108884
105710,0.0008108884
106133,0.0008108884
106458,0.0008108884
107080,0.0008108884
107218,0.0008108884
110019,0.0008108884
110257,0.0008108884
110387,0.0008108884
110388,0.0008108884
110463,0.0008108884
110665,0.0008108884
112723,0.0008108884
112743,0.0008108884
112828,0.0008108884
114284,0.0008108884
114511,0.0008108884
115875,0.0008108884
116059,0.0008108884
116861,0.0008108884
116904,0.0008108884
117270,0.0008108884
118842,0.0008108884
121385,0.0008108884
122885,0.0008108884
124216,0.0008108884
124626,0.0008108884
124723,0.0008108884
124780,0.0008108884
124874,0.0008108884
125240,0.0008108884
128212,0.0008108884
129211,0.0008108884
129343,0.0008108884
129420,0.0008108884
129727,0.0008108884
130192,0.0008108884
130609,0.0008108884
130884,0.0008108884
133755,0.0008108884
134990,0.0008108884
135944,0.0008108884
136004,0.0008108884
136105,0.0008108884
137408,0.0008108884
138306,0.0008108884
139561,0.0008108884
139646,0.0008108884
140893,0.0008108884
143194,0.0008108884
143347,0.0008108884
144113,0.0008108884
146233,0.0008108884
146302,0.0008108884
146684,0.0008108884
146707,0.0008108884
146996,0.0008108884
147035,0.0008108884
147722,0.0008108884
148414,0.0008108884
151112,0.0008108884
151383,0.0008108884
151568,0.0008108884
155421,0.0008108884
156686,0.0008108884
157275,0.0008108884
158238,0.0008108884
158464,0.0008108884
158864,0.0008108884
159420,0.0008108884
159794,0.0008108884
159813,0.0008108884
159946,0.0008108884
160570,0.0008108884
161681,0.0008108884
162915,0.0008108884
162919,0.0008108884
162966,0.0008108884
163477,0.0008108884
164092,0.0008108884
166240,0.0008108884
170879,0.0008108884
171793,0.0008108884
172040,0.0008108884
172072,0.0008108884
173258,0.0008108884
174856,0.0008108884
175288,0.0008108884
175569,0.0008108884
176130,0.0008108884
176369,0.0008108884
177277,0.0008108884
179355,0.0008108884
179838,0.0008108884
180149,0.0008108884
183985,0.0008108884
184248,0.0008108884
184811,0.0008108884
184815,0.0008108884
185937,0.0008108884
187263,0.0008108884
188366,0.0008108884
188954,0.0008108884
189295,0.0008108884
189531,0.0008108884
189768,0.0008108884
191607,0.0008108884
192117,0.0008108884
192824,0.0008108884
194754,0.0008108884
195253,0.0008108884
195884,0.0008108884
196522,0.0008108884
201171,0.0008108884
201687,0.0008108884
201786,0.0008108884
204386,0.0008108884
206226,0.0008108884
207781,0.0008108884
208511,0.0008108884
211138,0.0008108884
212039,0.0008108884
212377,0.0008108884
212661,0.0008108884
212978,0.0008108884
214039,0.0008108884
214761,0.0008108884
215448,0.0008108884
215933,0.0008108884
216050,0.0008108884
216173,0.0008108884
216184,0.0008108884
216419,0.0008108884
216548,0.0008108884
218505,0.0008108884
218646,0.0008108884
223674,0.0008108884
224394,0.0008108884
225065,0.0008108884
225962,0.0008108884
226451,0.0008108884
226624,0.0008108884
227382,0.0008108884
228173,0.0008108884
228581,0.0008108884
230237,0.0008108884
238643,0.0008108884
239665,0.0008108884
240671,0.0008108884
242120,0.0008108884
242372,0.0008108884
242435,0.0008108884
242851,0.0008108884
242919,0.0008108884
243707,0.0008108884
244078,0.0008108884
248937,0.0008108884
249935,0.0008108884
250109,0.0008108884
253315,0.0008108884
253404,0.0008108884
253874,0.0008108884
255035,0.0008108884
256057,0.0008108884
256653,0.0008108884
257444,0.0008108884
257692,0.0008108884
258454,0.0008108884
258826,0.0008108884
260634,0.0008108884
260842,0.0008108884
264607,0.0008108884
266835,0.0008108884
267416,0.0008108884
267605,0.0008108884
267621,0.0008108884
268201,0.0008108884
269154,0.0008108884
269541,0.0008108884
270293,0.0008108884
270496,0.0008108884
271047,0.0008108884
271227,0.0008108884
271316,0.0008108884
271921,0.0008108884
272049,0.0008108884
273818,0.0008108884
274460,0.0008108884
280766,0.0008108884
281063,0.0008108884
281394,0.0008108884
282070,0.0008108884
283381,0.0008108884
283622,0.0008108884
283912,0.0008108884
284373,0.0008108884
285314,0.0008108884
286042,0.0008108884
288950,0.0008108884
289075,0.0008108884
289874,0.0008108884
295741,0.0008108884
296643,0.0008108884
297245,0.0008108884
297814,0.0008108884
298426,0.0008108884
298539,0.0008108884
299049,0.0008108884
300089,0.0008108884
300645,0.0008108884
301344,0.0008108884
301476,0.0008108884
303920,0.0008108884
304047,0.0008108884
305203,0.0008108884
306039,0.0008108884
308942,0.0008108884
309204,0.0008108884
310534,0.0008108884
313439,0.0008108884
314816,0.0008108884
314929,0.0008108884
315066,0.0008108884
315425,0.0008108884
315554,0.0008108884
318434,0.0008108884
318690,0.0008108884
318834,0.0008108884
320386,0.0008108884
320396,0.0008108884
320500,0.0008108884
320618,0.0008108884
324806,0.0008108884
326169,0.0008108884
327236,0.0008108884
328136,0.0008108884
329097,0.0008108884
329538,0.0008108884
330171,0.0008108884
331697,0.0008108884
332053,0.0008108884
335991,0.0008108884
342471,0.0008108884
343778,0.0008108884
343791,0.0008108884
345180,0.0008108884
347348,0.0008108884
348126,0.0008108884
348150,0.0008108884
357910,0.0008108884
358365,0.0008108884
359447,0.0008108884
360903,0.0008108884
361662,0.0008108884
362184,0.0008108884
363421,0.0008108884
365676,0.0008108884
367130,0.0008108884
369913,0.0008108884
371548,0.0008108884
372494,0.0008108884
373042,0.0008108884
373616,0.0008108884
373735,0.0008108884
377605,0.0008108884
378169,0.0008108884
378516,0.0008108884
378520,0.0008108884
378923,0.0008108884
379154,0.0008108884
379576,0.0008108884
380089,0.0008108884
380193,0.0008108884
382296,0.0008108884
382892,0.0008108884
389842,0.0008108884
389856,0.0008108884
391067,0.0008108884
391175,0.0008108884
392128,0.0008108884
392435,0.0008108884
392445,0.0008108884
392555,0.0008108884
392760,0.0008108884
393526,0.0008108884
394802,0.0008108884
395854,0.0008108884
396105,0.0008108884
396232,0.0008108884
397687,0.0008108884
403174,0.0008108884
409073,0.0008108884
409699,0.0008108884
411130,0.0008108884
411150,0.0008108884
411910,0.0008108884
411932,0.0008108884
412710,0.0008108884
413229,0.0008108884
414274,0.0008108884
415253,0.0008108884
415365,0.0008108884
422115,0.0008108884
424409,0.0008108884
424516,0.0008108884
427125,0.0008108884
427447,0.0008108884
427783,0.0008108884
427909,0.0008108884
428417,0.0008108884
429318,0.0008108884
437919,0.0008108884
438506,0.0008108884
441164,0.0008108884
441687,0.0008108884
444291,0.0008108884
444427,0.0008108884
445170,0.0008108884
445339,0.0008108884
446932,0.0008108884
452011,0.0008108884
452922,0.0008108884
454900,0.0008108884
454907,0.0008108884
455260,0.0008108884
456349,0.0008108884
457673,0.0008108884
459785,0.0008108884
462396,0.0008108884
463198,0.0008108884
463970,0.0008108884
464099,0.0008108884
464964,0.0008108884
468850,0.0008108884
469990,0.0008108884
471922,0.0008108884
472415,0.0008108884
475116,0.0008108884
478759,0.0008108884
480245,0.0008108884
481561,0.0008108884
481652,0.0008108884
484903,0.0008108884
485816,0.0008108884
487884,0.0008108884
488937,0.0008108884
490157,0.0008108884
491356,0.0008108884
492268,0.0008108884
492548,0.0008108884
492795,0.0008108884
492905,0.0008108884
493855,0.0008108884
496356,0.0008108884
496363,0.0008108884
497417,0.0008108884
497441,0.0008108884
497695,0.0008108884
498313,0.0008108884
505792,0.0008108884
509448,0.0008108884
510401,0.0008108884
512832,0.0008108884
513103,0.0008108884
521424,0.0008108884
523044,0.0008108884
526593,0.0008108884
526893,0.0008108884
527137,0.0008108884
528445,0.0008108884
529370,0.0008108884
530465,0.0008108884
530896,0.0008108884
530899,0.0008108884
531796,0.0008108884
531809,0.0008108884
539251,0.0008108884
541533,0.0008108884
543852,0.0008108884
544071,0.0008108884
545994,0.0008108884
546000,0.0008108884
547510,0.0008108884
547916,0.0008108884
547918,0.0008108884
549100,0.0008108884
550012,0.0008108884
550253,0.0008108884
555475,0.0008108884
556278,0.0008108884
561099,0.0008108884
561515,0.0008108884
562508,0.0008108884
562613,0.0008108884
564950,0.0008108884
564955,0.0008108884
565491,0.0008108884
568628,0.0008108884
571172,0.0008108884
574767,0.0008108884
576224,0.0008108884
578132,0.0008108884
579846,0.0008108884
580782,0.0008108884
582467,0.0008108884
582741,0.0008108884
583794,0.0008108884
588429,0.0008108884
590480,0.0008108884
590855,0.0008108884
591611,0.0008108884
591934,0.0008108884
595349,0.0008108884
597369,0.0008108884
597639,0.0008108884
598362,0.0008108884
600959,0.0008108884
601215,0.0008108884
606052,0.0008108884
609985,0.0008108884
612320,0.0008108884
618292,0.0008108884
626905,0.0008108884
633328,0.0008108884
641902,0.0008108884
642627,0.0008108884
644667,0.0008108884
645264,0.0008108884
648915,0.0008108884
650693,0.0008108884
650822,0.0008108884
664022,0.0008108884
667141,0.0008108884
667989,0.0008108884
676474,0.0008108884
684032,0.0008108884
684410,0.0008108884
684538,0.0008108884
685347,0.0008108884
687210,0.0008108884
688319,0.0008108884
688583,0.0008108884
694338,0.0008108884
706056,0.0008108884
719180,0.0008108884
720072,0.0008108884
723425,0.0008108884
735674,0.0008108884
736647,0.0008108884
739192,0.0008108884
753765,0.0008108884
753890,0.0008108884
754540,0.0008108884
769746,0.0008108884
774185,0.0008108884
787204,0.0008108884
788684,0.0008108884
791205,0.0008108884
791382,0.0008108884
791619,0.0008108884
793053,0.0008108884
793743,0.0008108884
804326,0.0008108884
805511,0.0008108884
805756,0.0008108884
806647,0.0008108884
820137,0.0008108884
820946,0.0008108884
823204,0.0008108884
823458,0.0008108884
826698,0.0008108884
828879,0.0008108884
837965,0.0008108884
842151,0.0008108884
843630,0.0008108884
861528,0.0008108884
861786,0.0008108884
910485,0.0008108884
910616,0.0008108884
920267,0.0008108884
923945,0.0008108884
935467,0.0008108884
940461,0.0008108884
957950,0.0008108884
958984,0.0008108884
959371,0.0008108884
959496,0.0008108884
959748,0.0008108884
985832,0.0008108884
989807,0.0008108884
991420,0.0008108884
1009978,0.0008108884
1024149,0.0008108884
1026681,0.0008108884
1026948,0.0008108884
1026949,0.0008108884
1044274,0.0008108884
1044407,0.0008108884
1044803,0.0008108884
1046592,0.0008108884
1046910,0.0008108884
1053835,0.0008108884
1059958,0.0008108884
1061231,0.0008108884
1062192,0.0008108884
1080841,0.0008108884
1094390,0.0008108884
1098685,0.0008108884
1107783,0.0008108884
1115716,0.0008108884
1115876,0.0008108884
1116102,0.0008108884
1117575,0.0008108884
1131213,0.0008108884
1131915,0.0008108884
1132200,0.0008108884
1133437,0.0008108884
1133822,0.0008108884
1133955,0.0008108884
1134084,0.0008108884
1134839,0.0008108884
1135188,0.0008108884
1135629,0.0008108884
1135843,0.0008108884
1143126,0.0008108884
1147850,0.0008108884
1148285,0.0008108884
1151731,0.0008108884
1152362,0.0008108884
1167842,0.0008108884
1169044,0.0008108884
1169689,0.0008108884
1170053,0.0008108884
1170287,0.0008108884
1176684,0.0008108884
1178167,0.0008108884
1183822,0.0008108884
1184689,0.0008108884
1186444,0.0008108884
1186445,0.0008108884
1186957,0.0008108884
1187206,0.0008108884
1187587,0.0008108884
1194245,0.0008108884
1194341,0.0008108884
1204483,0.0008108884
1204847,0.0008108884
1205443,0.0008108884
1213166,0.0008108884
1218693,0.0008108884
1221699,0.0008108884
1221706,0.0008108884
1222330,0.0008108884
1222575,0.0008108884
1222694,0.0008108884
1229643,0.0008108884
1237538,0.0008108884
1237674,0.0008108884
1239006,0.0008108884
1239633,0.0008108884
1264958,0.0008108884
1315968,0.0008108884
1332768,0.0008108884
1332887,0.0008108884
1659774,0.0008108884
12277,0.0007996261
15942,0.0007996261
18542,0.0007996261
20342,0.0007996261
20668,0.0007996261
23142,0.0007996261
27885,0.0007996261
28351,0.0007996261
30468,0.0007996261
36539,0.0007996261
38449,0.0007996261
42703,0.0007996261
45640,0.0007996261
47225,0.0007996261
49806,0.0007996261
51575,0.0007996261
52037,0.0007996261
52224,0.0007996261
53040,0.0007996261
56785,0.0007996261
58785,0.0007996261
58787,0.0007996261
60818,0.0007996261
62339,0.0007996261
63512,0.0007996261
64157,0.0007996261
64353,0.0007996261
65607,0.0007996261
65852,0.0007996261
66333,0.0007996261
66554,0.0007996261
67038,0.0007996261
67403,0.0007996261
67629,0.0007996261
67724,0.0007996261
72599,0.0007996261
72711,0.0007996261
72717,0.0007996261
75183,0.0007996261
75275,0.0007996261
76360,0.0007996261
77171,0.0007996261
77698,0.0007996261
79812,0.0007996261
80801,0.0007996261
80964,0.0007996261
80969,0.0007996261
81088,0.0007996261
81261,0.0007996261
83924,0.0007996261
84254,0.0007996261
84687,0.0007996261
85579,0.0007996261
88318,0.0007996261
88582,0.0007996261
88868,0.0007996261
89070,0.0007996261
90678,0.0007996261
90840,0.0007996261
92480,0.0007996261
93681,0.0007996261
93730,0.0007996261
93893,0.0007996261
94165,0.0007996261
95044,0.0007996261
95076,0.0007996261
95393,0.0007996261
98240,0.0007996261
98618,0.0007996261
99133,0.0007996261
99337,0.0007996261
99721,0.0007996261
100104,0.0007996261
100406,0.0007996261
100555,0.0007996261
102310,0.0007996261
102770,0.0007996261
103585,0.0007996261
103777,0.0007996261
104939,0.0007996261
105364,0.0007996261
106557,0.0007996261
109709,0.0007996261
110389,0.0007996261
112740,0.0007996261
112831,0.0007996261
113416,0.0007996261
113799,0.0007996261
114062,0.0007996261
114131,0.0007996261
114210,0.0007996261
115776,0.0007996261
117361,0.0007996261
123453,0.0007996261
123545,0.0007996261
124318,0.0007996261
124415,0.0007996261
124823,0.0007996261
125764,0.0007996261
125838,0.0007996261
126040,0.0007996261
126248,0.0007996261
126897,0.0007996261
128214,0.0007996261
131651,0.0007996261
132372,0.0007996261
132374,0.0007996261
134770,0.0007996261
134793,0.0007996261
135087,0.0007996261
136104,0.0007996261
136336,0.0007996261
138584,0.0007996261
140704,0.0007996261
141353,0.0007996261
141465,0.0007996261
142570,0.0007996261
143519,0.0007996261
143858,0.0007996261
145424,0.0007996261
145441,0.0007996261
145574,0.0007996261
145614,0.0007996261
146325,0.0007996261
146806,0.0007996261
146882,0.0007996261
147135,0.0007996261
147559,0.0007996261
147715,0.0007996261
148623,0.0007996261
148719,0.0007996261
149049,0.0007996261
149625,0.0007996261
150929,0.0007996261
151260,0.0007996261
152179,0.0007996261
155466,0.0007996261
158267,0.0007996261
159630,0.0007996261
159686,0.0007996261
159793,0.0007996261
159807,0.0007996261
160601,0.0007996261
161021,0.0007996261
163391,0.0007996261
163663,0.0007996261
163716,0.0007996261
164029,0.0007996261
164610,0.0007996261
164613,0.0007996261
165215,0.0007996261
165787,0.0007996261
166421,0.0007996261
166814,0.0007996261
166971,0.0007996261
167746,0.0007996261
167761,0.0007996261
168864,0.0007996261
170584,0.0007996261
170781,0.0007996261
170964,0.0007996261
171833,0.0007996261
171959,0.0007996261
171966,0.0007996261
173129,0.0007996261
173151,0.0007996261
173894,0.0007996261
176418,0.0007996261
176532,0.0007996261
177860,0.0007996261
179253,0.0007996261
181425,0.0007996261
182531,0.0007996261
182614,0.0007996261
183352,0.0007996261
184037,0.0007996261
184740,0.0007996261
185509,0.0007996261
185731,0.0007996261
187481,0.0007996261
187942,0.0007996261
188743,0.0007996261
188813,0.0007996261
192386,0.0007996261
195796,0.0007996261
196418,0.0007996261
196837,0.0007996261
196879,0.0007996261
196938,0.0007996261
197932,0.0007996261
199497,0.0007996261
200693,0.0007996261
202147,0.0007996261
204956,0.0007996261
204982,0.0007996261
205093,0.0007996261
205323,0.0007996261
205355,0.0007996261
205459,0.0007996261
206436,0.0007996261
208478,0.0007996261
208688,0.0007996261
209404,0.0007996261
212660,0.0007996261
212717,0.0007996261
212931,0.0007996261
213439,0.0007996261
214177,0.0007996261
214731,0.0007996261
214924,0.0007996261
215024,0.0007996261
215028,0.0007996261
215216,0.0007996261
215221,0.0007996261
215333,0.0007996261
216420,0.0007996261
216425,0.0007996261
216541,0.0007996261
216544,0.0007996261
216950,0.0007996261
217191,0.0007996261
218075,0.0007996261
218132,0.0007996261
221908,0.0007996261
223782,0.0007996261
224112,0.0007996261
224555,0.0007996261
226892,0.0007996261
227045,0.0007996261
228587,0.0007996261
229861,0.0007996261
230275,0.0007996261
232577,0.0007996261
232875,0.0007996261
235163,0.0007996261
235860,0.0007996261
236066,0.0007996261
236249,0.0007996261
239125,0.0007996261
239335,0.0007996261
239384,0.0007996261
241424,0.0007996261
242642,0.0007996261
243283,0.0007996261
244583,0.0007996261
245838,0.0007996261
246348,0.0007996261
250021,0.0007996261
252609,0.0007996261
253110,0.0007996261
254035,0.0007996261
254488,0.0007996261
254984,0.0007996261
256300,0.0007996261
257956,0.0007996261
260673,0.0007996261
260748,0.0007996261
264940,0.0007996261
267163,0.0007996261
268432,0.0007996261
269376,0.0007996261
269889,0.0007996261
270395,0.0007996261
271339,0.0007996261
271678,0.0007996261
272934,0.0007996261
275467,0.0007996261
278706,0.0007996261
280427,0.0007996261
280502,0.0007996261
280720,0.0007996261
280758,0.0007996261
281963,0.0007996261
283236,0.0007996261
283847,0.0007996261
285090,0.0007996261
287739,0.0007996261
287801,0.0007996261
288556,0.0007996261
290224,0.0007996261
290339,0.0007996261
293607,0.0007996261
294483,0.0007996261
295107,0.0007996261
295742,0.0007996261
296539,0.0007996261
297237,0.0007996261
297244,0.0007996261
298065,0.0007996261
298653,0.0007996261
299710,0.0007996261
299989,0.0007996261
301315,0.0007996261
301349,0.0007996261
301471,0.0007996261
301597,0.0007996261
301599,0.0007996261
302886,0.0007996261
304034,0.0007996261
304795,0.0007996261
305323,0.0007996261
305541,0.0007996261
310971,0.0007996261
311312,0.0007996261
313669,0.0007996261
314844,0.0007996261
315543,0.0007996261
316498,0.0007996261
319204,0.0007996261
319216,0.0007996261
325515,0.0007996261
325841,0.0007996261
325843,0.0007996261
326752,0.0007996261
328765,0.0007996261
330394,0.0007996261
330553,0.0007996261
331698,0.0007996261
332182,0.0007996261
335772,0.0007996261
341219,0.0007996261
343288,0.0007996261
343661,0.0007996261
343671,0.0007996261
343910,0.0007996261
344830,0.0007996261
346264,0.0007996261
347446,0.0007996261
349198,0.0007996261
351204,0.0007996261
351436,0.0007996261
356552,0.0007996261
356557,0.0007996261
356559,0.0007996261
356664,0.0007996261
357104,0.0007996261
358628,0.0007996261
358963,0.0007996261
359097,0.0007996261
359180,0.0007996261
359579,0.0007996261
359813,0.0007996261
360905,0.0007996261
361757,0.0007996261
362556,0.0007996261
362784,0.0007996261
363033,0.0007996261
364494,0.0007996261
365297,0.0007996261
366303,0.0007996261
366908,0.0007996261
372172,0.0007996261
372185,0.0007996261
372820,0.0007996261
373719,0.0007996261
374684,0.0007996261
376781,0.0007996261
377471,0.0007996261
378417,0.0007996261
378542,0.0007996261
379190,0.0007996261
380611,0.0007996261
381008,0.0007996261
381400,0.0007996261
381664,0.0007996261
382657,0.0007996261
387098,0.0007996261
389031,0.0007996261
389150,0.0007996261
389375,0.0007996261
392112,0.0007996261
392376,0.0007996261
392588,0.0007996261
392639,0.0007996261
392761,0.0007996261
392769,0.0007996261
393296,0.0007996261
394691,0.0007996261
395478,0.0007996261
395723,0.0007996261
396238,0.0007996261
396501,0.0007996261
396509,0.0007996261
399484,0.0007996261
399487,0.0007996261
403016,0.0007996261
403991,0.0007996261
404436,0.0007996261
406257,0.0007996261
407456,0.0007996261
407951,0.0007996261
408736,0.0007996261
409281,0.0007996261
409658,0.0007996261
410615,0.0007996261
411208,0.0007996261
412671,0.0007996261
412836,0.0007996261
412965,0.0007996261
414638,0.0007996261
414900,0.0007996261
420866,0.0007996261
421302,0.0007996261
424294,0.0007996261
425011,0.0007996261
425118,0.0007996261
425397,0.0007996261
425525,0.0007996261
425526,0.0007996261
425610,0.0007996261
427511,0.0007996261
428172,0.0007996261
428421,0.0007996261
429474,0.0007996261
430397,0.0007996261
431401,0.0007996261
431403,0.0007996261
439474,0.0007996261
444421,0.0007996261
444554,0.0007996261
445873,0.0007996261
446669,0.0007996261
448523,0.0007996261
451104,0.0007996261
452453,0.0007996261
452925,0.0007996261
454782,0.0007996261
455756,0.0007996261
459470,0.0007996261
461993,0.0007996261
462399,0.0007996261
463732,0.0007996261
463839,0.0007996261
468925,0.0007996261
474489,0.0007996261
475682,0.0007996261
475897,0.0007996261
478892,0.0007996261
479163,0.0007996261
479761,0.0007996261
479762,0.0007996261
480136,0.0007996261
481031,0.0007996261
485228,0.0007996261
485437,0.0007996261
489190,0.0007996261
493612,0.0007996261
495959,0.0007996261
496334,0.0007996261
497030,0.0007996261
497173,0.0007996261
497549,0.0007996261
498321,0.0007996261
505571,0.0007996261
505943,0.0007996261
508682,0.0007996261
508686,0.0007996261
509265,0.0007996261
509588,0.0007996261
509589,0.0007996261
510273,0.0007996261
512147,0.0007996261
513508,0.0007996261
513901,0.0007996261
514299,0.0007996261
514308,0.0007996261
514842,0.0007996261
515334,0.0007996261
518980,0.0007996261
526425,0.0007996261
527589,0.0007996261
529910,0.0007996261
530755,0.0007996261
530984,0.0007996261
532071,0.0007996261
532171,0.0007996261
532330,0.0007996261
535836,0.0007996261
539267,0.0007996261
540290,0.0007996261
544066,0.0007996261
544083,0.0007996261
544670,0.0007996261
546139,0.0007996261
546563,0.0007996261
547239,0.0007996261
547644,0.0007996261
548173,0.0007996261
555554,0.0007996261
557193,0.0007996261
560673,0.0007996261
561436,0.0007996261
561634,0.0007996261
561688,0.0007996261
562486,0.0007996261
563971,0.0007996261
563988,0.0007996261
565367,0.0007996261
567658,0.0007996261
567776,0.0007996261
568002,0.0007996261
568219,0.0007996261
573131,0.0007996261
573218,0.0007996261
573521,0.0007996261
573627,0.0007996261
576106,0.0007996261
578130,0.0007996261
578697,0.0007996261
578805,0.0007996261
579231,0.0007996261
579475,0.0007996261
580131,0.0007996261
580649,0.0007996261
580806,0.0007996261
590946,0.0007996261
591933,0.0007996261
592664,0.0007996261
592789,0.0007996261
595973,0.0007996261
597112,0.0007996261
604805,0.0007996261
606081,0.0007996261
608234,0.0007996261
608332,0.0007996261
608336,0.0007996261
609517,0.0007996261
613469,0.0007996261
613997,0.0007996261
614463,0.0007996261
615222,0.0007996261
615523,0.0007996261
617490,0.0007996261
618269,0.0007996261
622249,0.0007996261
626795,0.0007996261
627263,0.0007996261
631824,0.0007996261
631825,0.0007996261
632028,0.0007996261
633580,0.0007996261
636311,0.0007996261
637849,0.0007996261
646209,0.0007996261
648793,0.0007996261
649556,0.0007996261
650551,0.0007996261
650840,0.0007996261
653182,0.0007996261
653443,0.0007996261
662489,0.0007996261
663791,0.0007996261
666611,0.0007996261
667142,0.0007996261
667430,0.0007996261
670369,0.0007996261
671164,0.0007996261
683419,0.0007996261
683906,0.0007996261
684411,0.0007996261
687636,0.0007996261
697512,0.0007996261
701274,0.0007996261
702558,0.0007996261
705087,0.0007996261
705365,0.0007996261
719684,0.0007996261
723702,0.0007996261
723968,0.0007996261
735088,0.0007996261
736902,0.0007996261
738071,0.0007996261
738498,0.0007996261
738734,0.0007996261
738736,0.0007996261
739475,0.0007996261
739618,0.0007996261
752693,0.0007996261
753766,0.0007996261
754922,0.0007996261
762032,0.0007996261
771737,0.0007996261
773350,0.0007996261
776970,0.0007996261
779771,0.0007996261
803397,0.0007996261
803489,0.0007996261
804616,0.0007996261
805633,0.0007996261
806775,0.0007996261
809366,0.0007996261
810773,0.0007996261
811715,0.0007996261
819500,0.0007996261
820490,0.0007996261
826148,0.0007996261
853142,0.0007996261
854355,0.0007996261
858729,0.0007996261
860735,0.0007996261
877893,0.0007996261
910742,0.0007996261
926645,0.0007996261
927142,0.0007996261
936073,0.0007996261
942879,0.0007996261
958983,0.0007996261
985006,0.0007996261
990621,0.0007996261
992613,0.0007996261
994629,0.0007996261
994841,0.0007996261
1008679,0.0007996261
1009586,0.0007996261
1011839,0.0007996261
1044669,0.0007996261
1044931,0.0007996261
1063468,0.0007996261
1064150,0.0007996261
1079541,0.0007996261
1079680,0.0007996261
1079815,0.0007996261
1082464,0.0007996261
1096989,0.0007996261
1097544,0.0007996261
1098304,0.0007996261
1116357,0.0007996261
1118420,0.0007996261
1142236,0.0007996261
1147590,0.0007996261
1148138,0.0007996261
1151346,0.0007996261
1151595,0.0007996261
1152224,0.0007996261
1153693,0.0007996261
1169809,0.0007996261
1169920,0.0007996261
1169935,0.0007996261
1170161,0.0007996261
1171062,0.0007996261
1186447,0.0007996261
1186571,0.0007996261
1187083,0.0007996261
1187453,0.0007996261
1187574,0.0007996261
1201636,0.0007996261
1201909,0.0007996261
1204467,0.0007996261
1204476,0.0007996261
1219407,0.0007996261
1221309,0.0007996261
1221702,0.0007996261
1221836,0.0007996261
1222079,0.0007996261
1222200,0.0007996261
1230590,0.0007996261
1237396,0.0007996261
1247870,0.0007996261
1255981,0.0007996261
1281580,0.0007996261
1308591,0.0007996261
1359529,0.0007996261
1458209,0.0007996261
5826,0.00078836374
19425,0.00078836374
20570,0.00078836374
25223,0.00078836374
25415,0.00078836374
32331,0.00078836374
36647,0.00078836374
39113,0.00078836374
40173,0.00078836374
42632,0.00078836374
42720,0.00078836374
45357,0.00078836374
45400,0.00078836374
48403,0.00078836374
49262,0.00078836374
49273,0.00078836374
49342,0.00078836374
51654,0.00078836374
55997,0.00078836374
55998,0.00078836374
56529,0.00078836374
56936,0.00078836374
59933,0.00078836374
61213,0.00078836374
62081,0.00078836374
65637,0.00078836374
66168,0.00078836374
66588,0.00078836374
66882,0.00078836374
67128,0.00078836374
68805,0.00078836374
69806,0.00078836374
69965,0.00078836374
70479,0.00078836374
70780,0.00078836374
71120,0.00078836374
71199,0.00078836374
72020,0.00078836374
72822,0.00078836374
75455,0.00078836374
76638,0.00078836374
78942,0.00078836374
79178,0.00078836374
79550,0.00078836374
79641,0.00078836374
81090,0.00078836374
81241,0.00078836374
81488,0.00078836374
81490,0.00078836374
81556,0.00078836374
83654,0.00078836374
84110,0.00078836374
84634,0.00078836374
85256,0.00078836374
86653,0.00078836374
88225,0.00078836374
88576,0.00078836374
88863,0.00078836374
89169,0.00078836374
89270,0.00078836374
90730,0.00078836374
91741,0.00078836374
92138,0.00078836374
93229,0.00078836374
93580,0.00078836374
93635,0.00078836374
93732,0.00078836374
93942,0.00078836374
94749,0.00078836374
96608,0.00078836374
98009,0.00078836374
99908,0.00078836374
99945,0.00078836374
99969,0.00078836374
100034,0.00078836374
100194,0.00078836374
102408,0.00078836374
103727,0.00078836374
103730,0.00078836374
103997,0.00078836374
105046,0.00078836374
105450,0.00078836374
106225,0.00078836374
107135,0.00078836374
107547,0.00078836374
109925,0.00078836374
110486,0.00078836374
110538,0.00078836374
112667,0.00078836374
112827,0.00078836374
112920,0.00078836374
113609,0.00078836374
114054,0.00078836374
114056,0.00078836374
114202,0.00078836374
115338,0.00078836374
116253,0.00078836374
116587,0.00078836374
117449,0.00078836374
118711,0.00078836374
119286,0.00078836374
120717,0.00078836374
122817,0.00078836374
122883,0.00078836374
124119,0.00078836374
124879,0.00078836374
131030,0.00078836374
132309,0.00078836374
133861,0.00078836374
134549,0.00078836374
135186,0.00078836374
136335,0.00078836374
136369,0.00078836374
137413,0.00078836374
137859,0.00078836374
138410,0.00078836374
138651,0.00078836374
140668,0.00078836374
142778,0.00078836374
142779,0.00078836374
142910,0.00078836374
143546,0.00078836374
146510,0.00078836374
147141,0.00078836374
147716,0.00078836374
147838,0.00078836374
147881,0.00078836374
149248,0.00078836374
149983,0.00078836374
151477,0.00078836374
151521,0.00078836374
153491,0.00078836374
154067,0.00078836374
154595,0.00078836374
155173,0.00078836374
157348,0.00078836374
158139,0.00078836374
158460,0.00078836374
159522,0.00078836374
161004,0.00078836374
161033,0.00078836374
161410,0.00078836374
164093,0.00078836374
166455,0.00078836374
167200,0.00078836374
167292,0.00078836374
167624,0.00078836374
169429,0.00078836374
169973,0.00078836374
170457,0.00078836374
170566,0.00078836374
